,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
288,79730,15683613,Yobachukwu,678.0,France,Male,39.0,1,81210.5,1,1,0,99818.37,0
289,97904,15672704,T'ien,679.0,France,Male,37.0,9,0.0,2,1,1,186489.95,0
290,112207,15675787,Gough,680.0,Germany,Female,42.0,9,105722.69,2,1,1,90558.24,1
291,34482,15669945,Ch'iu,589.0,Germany,Female,44.0,9,129293.89,1,1,1,103939.83,0
292,163781,15585215,Palerma,646.0,France,Male,38.0,10,115563.71,1,1,1,54141.5,0
293,46021,15675380,Walker,592.0,Spain,Female,36.0,6,129901.06,1,1,0,174434.72,0
294,56186,15776936,Nwachinemelu,588.0,France,Male,42.0,5,0.0,2,1,1,88838.89,0
295,85443,15746127,Hort,656.0,France,Female,47.0,2,0.0,2,1,0,36099.7,0
296,78150,15615141,Chidubem,705.0,Spain,Female,39.0,4,113885.19,1,0,0,144581.97,0
297,163521,15611029,Hsiung,488.0,Spain,Female,34.0,7,0.0,1,1,0,123613.81,0
298,91435,15624781,Tsou,576.0,Germany,Male,62.0,2,95727.04,1,1,0,113048.19,1
299,29124,15658929,De Luca,726.0,Germany,Female,37.0,0,119315.37,1,1,0,182855.83,0
300,146423,15642394,Nkemakonam,850.0,France,Male,32.0,5,87098.91,1,1,1,131736.23,0
301,68283,15761094,Mistry,683.0,France,Male,37.0,5,0.0,2,1,1,126997.29,0
302,54020,15607944,Hsia,708.0,France,Female,26.0,7,0.0,2,0,0,91594.61,0
303,26556,15672798,Chiu,691.0,Germany,Male,46.0,4,121457.64,2,1,0,184932.85,1
304,1046,15743245,Nkemdilim,642.0,France,Female,27.0,8,0.0,2,1,0,182531.74,0
305,37932,15682868,Elliott,850.0,France,Female,40.0,9,99816.46,2,1,1,163989.66,0
306,129135,15604020,Genovesi,634.0,France,Female,48.0,8,174852.89,1,1,1,74878.46,1
307,8421,15594084,Nwankwo,773.0,France,Male,22.0,2,124532.78,2,1,0,11723.57,0
308,68038,15778947,Brookes,702.0,Germany,Female,36.0,3,148563.07,1,1,0,114371.33,0
309,69646,15774733,Mazzi,637.0,France,Female,35.0,3,90560.3,1,1,1,101905.34,0
310,70179,15621267,Ch'ang,583.0,Germany,Male,42.0,7,120105.43,2,1,1,177528.92,0
311,84951,15575492,Genovese,850.0,France,Male,39.0,3,0.0,2,1,1,173495.77,0
312,13088,15683683,White,699.0,Germany,Female,37.0,8,123773.23,2,1,1,136868.19,0
313,34283,15781481,Obiajulu,579.0,Spain,Female,31.0,8,0.0,2,1,1,101617.95,0
314,85983,15641604,Riddle,839.0,Germany,Male,49.0,8,95488.82,1,1,0,100127.71,1
315,39480,15617042,Ozerova,611.0,Spain,Female,40.0,6,0.0,1,1,1,140553.48,0
316,129218,15600882,Scott,581.0,Spain,Female,35.0,1,0.0,2,1,0,65951.65,0
317,42886,15641136,Davison,662.0,France,Male,32.0,6,0.0,2,1,0,77965.44,0
318,34703,15572050,Ibezimako,653.0,Spain,Male,44.0,1,166594.78,1,1,0,1485.27,0
319,156519,15732774,D'Albertis,645.0,Spain,Male,37.0,7,0.0,2,1,1,151902.78,0
320,75698,15754939,Maclean,711.0,France,Male,40.0,5,0.0,1,1,0,177844.06,1
321,96682,15679760,De Mestre,731.0,France,Male,37.0,2,0.0,2,1,0,65413.41,0
322,10850,15665865,Hsueh,543.0,Spain,Female,23.0,3,0.0,2,0,0,92381.01,0
323,101496,15682841,Zikoranachidimma,754.0,France,Female,37.0,9,126811.93,1,1,0,88824.84,0
324,37505,15792868,Iweobiegbulam,705.0,Germany,Male,40.0,7,131778.08,1,1,0,153917.41,1
325,120367,15728010,Nucci,662.0,France,Male,25.0,9,0.0,2,1,1,181794.86,0
326,33568,15699284,Johnson,599.0,France,Male,49.0,8,172713.44,1,1,0,113868.4,0
327,75366,15655574,Lettiere,648.0,Germany,Female,43.0,8,142663.46,1,1,1,151733.43,1
328,20325,15711571,Cremonesi,585.0,France,Male,37.0,4,0.0,2,0,1,161435.25,0
329,130043,15571550,Kao,613.0,France,Female,52.0,5,0.0,1,1,1,181208.47,1
330,40904,15696054,Y?,706.0,France,Female,20.0,6,0.0,2,1,1,143628.31,0
331,115725,15692570,Toscani,725.0,France,Female,44.0,6,0.0,2,0,0,147533.09,0
332,46714,15640789,De Salis,751.0,France,Male,44.0,1,116967.68,1,1,0,120801.65,1
333,93594,15639133,Yeh,708.0,France,Female,29.0,8,143955.75,2,0,0,93547.61,0
334,5957,15677920,Udinesi,681.0,Germany,Male,39.0,8,133837.37,2,1,1,85584.18,0
335,72123,15682454,Nwachinemelu,718.0,France,Male,35.0,6,0.0,1,1,1,124775.55,1
336,80691,15795895,Uwaezuoke,743.0,Germany,Male,46.0,3,96863.13,1,1,0,181419.29,1
337,79471,15724307,Mitchell,780.0,France,Male,76.0,10,121313.88,1,0,1,64872.55,0
338,71696,15598521,Ma,748.0,Spain,Male,33.0,7,0.0,2,1,1,61324.87,0
339,77371,15636820,Loggia,468.0,Germany,Male,41.0,9,109013.23,1,0,0,112256.57,1
340,40254,15774859,McIntosh,561.0,France,Female,34.0,4,143053.58,2,1,0,166476.29,0
341,154345,15774744,Lord,664.0,Germany,Male,33.0,7,97286.16,2,1,1,143433.33,0
342,142319,15808566,Ch'ien,595.0,Germany,Male,57.0,4,117199.67,1,1,1,85890.35,0
343,95197,15690021,Mitchell,502.0,Spain,Female,34.0,4,132002.7,1,1,0,173792.77,0
344,127706,15638610,P'eng,704.0,Germany,Male,29.0,2,77652.4,2,1,1,40261.49,0
345,34646,15602979,Lin,542.0,France,Female,34.0,2,0.0,2,0,0,117832.39,0
346,23094,15789379,Zetticci,555.0,Spain,Male,26.0,5,130428.78,1,1,1,173365.89,0
347,60959,15774854,Yermakov,776.0,France,Male,38.0,7,0.0,2,1,0,179634.69,0
348,58736,15641357,Smith,649.0,Germany,Female,38.0,2,99510.89,2,1,1,198251.98,1
349,126943,15673907,K'ung,738.0,France,Male,66.0,1,167026.61,1,1,1,154598.56,0
350,23495,15762361,Fyodorov,583.0,Germany,Female,35.0,1,142906.47,2,1,1,154741.15,0
351,62089,15772632,Ts'ui,663.0,France,Female,34.0,1,0.0,2,1,1,167035.07,0
352,112575,15751032,Onyinyechukwuka,765.0,France,Male,30.0,1,96956.1,2,1,1,54474.48,0
353,8975,15713250,Browne,706.0,France,Male,32.0,8,127649.64,1,1,1,54474.48,1
354,159928,15686812,Udinesi,579.0,France,Female,42.0,3,108407.34,1,1,0,81431.99,0
355,138371,15744689,Crawford,667.0,France,Male,39.0,9,0.0,2,1,0,171770.45,0
356,7146,15779915,L?,803.0,France,Female,34.0,5,0.0,2,1,1,113581.85,0
357,136061,15812850,Stradford,494.0,France,Male,67.0,5,0.0,2,1,1,85890.16,0
358,28860,15765297,White,801.0,Spain,Male,58.0,1,87926.24,1,1,1,161767.28,0
359,51410,15702561,Genovese,707.0,France,Female,39.0,7,0.0,2,0,0,136071.05,0
360,97525,15619494,Omeokachie,676.0,France,Female,37.0,1,148061.89,1,1,1,121485.1,0
361,149071,15585835,Folliero,663.0,Spain,Female,40.0,7,0.0,1,1,0,141872.86,0
362,143842,15758513,McDonald,738.0,France,Female,43.0,8,0.0,1,0,0,52534.81,0
363,92495,15761168,Manna,818.0,Germany,Female,46.0,8,137318.42,1,1,0,126997.53,1
364,31399,15737047,Yefremova,653.0,France,Female,34.0,6,0.0,2,0,0,44965.44,0
365,54262,15768219,Hs?,619.0,Spain,Male,29.0,5,0.0,1,1,0,173870.8,0
366,5876,15705918,Howells,775.0,Germany,Male,36.0,2,169831.46,2,1,1,27758.36,0
367,113188,15591140,Ts'ui,651.0,France,Female,31.0,1,0.0,1,1,1,138552.75,0
368,131000,15791040,Hsu,559.0,France,Male,34.0,7,0.0,2,0,0,51705.08,0
369,136700,15684318,Pinto,794.0,France,Female,44.0,7,97764.84,1,0,0,135853.19,1
370,36651,15720644,Burtch,773.0,Spain,Male,29.0,8,122314.5,2,1,0,97906.55,0
371,101240,15665077,K?,567.0,France,Male,42.0,8,0.0,2,1,0,143921.21,0
372,42372,15692404,Nwankwo,832.0,Spain,Female,34.0,8,0.0,2,0,1,131912.41,0
373,135226,15793726,Matveyeva,681.0,France,Female,79.0,0,0.0,2,0,0,170968.99,0
374,4813,15808557,Bledsoe,722.0,France,Male,47.0,6,129989.64,1,0,0,29388.02,0
375,116047,15770039,Mazzi,589.0,France,Male,26.0,9,0.0,2,0,1,167522.19,0
376,11800,15626474,Zetticci,687.0,Germany,Female,36.0,9,145974.79,2,1,1,183963.34,0
377,41249,15595047,Murray,764.0,France,Male,41.0,3,0.0,1,1,0,134878.34,1
378,55315,15792726,Hao,584.0,France,Male,36.0,9,0.0,2,1,0,177626.68,0
379,154144,15809841,Macleod,666.0,Germany,Female,29.0,4,130240.33,2,1,0,162449.24,0
380,40517,15723481,Wright,500.0,France,Female,26.0,2,109162.82,1,0,0,126145.08,0
381,145292,15764174,Zetticci,710.0,France,Male,33.0,10,0.0,2,1,1,82709.5,0
382,57973,15783028,Ojiofor,748.0,France,Male,34.0,9,113690.94,1,1,1,108742.61,0
383,118389,15605036,Ch'ien,675.0,France,Male,43.0,1,126576.18,1,1,1,123825.88,0
384,36962,15659486,Liao,732.0,Germany,Male,38.0,5,134715.84,1,1,0,115462.28,0
385,39953,15727177,Kenechi,608.0,France,Female,31.0,6,0.0,2,0,0,100446.87,0
386,68773,15730460,Oleary,722.0,France,Male,37.0,2,0.0,2,0,1,12096.61,0
387,109691,15733044,Piazza,662.0,Spain,Female,30.0,9,0.0,2,0,0,88659.61,0
388,53952,15593637,Ritchie,643.0,France,Male,52.0,8,0.0,1,1,1,107949.85,1
389,138657,15577657,McDonald,651.0,France,Female,41.0,7,0.0,2,1,1,170886.17,0
390,105067,15592757,Ku,691.0,France,Female,43.0,8,0.0,2,1,1,131772.31,0
391,3692,15645029,Ikedinachukwu,479.0,Germany,Male,35.0,5,130933.74,2,1,0,126551.65,0
392,39939,15691624,Chidiebere,629.0,France,Female,32.0,2,0.0,2,0,0,23067.97,0
393,113987,15584910,Okeke,555.0,France,Female,30.0,3,126728.56,1,1,0,177065.24,0
394,116088,15632079,Nkemakolam,758.0,France,Male,34.0,3,0.0,1,0,0,77789.01,0
395,142523,15758813,Lucchesi,732.0,France,Female,42.0,7,0.0,2,0,1,85421.48,0
396,34745,15754923,Hao,649.0,Spain,Male,32.0,9,101198.17,2,1,0,162719.67,0
397,148214,15621423,Okwukwe,567.0,France,Male,37.0,5,0.0,2,1,0,180613.04,0
398,110687,15809248,Martin,712.0,France,Male,28.0,5,0.0,2,1,1,148577.32,0
399,64586,15807563,Ch'iu,841.0,Spain,Female,52.0,2,0.0,1,1,0,183239.71,0
400,113108,15589805,Benson,563.0,France,Female,34.0,6,139810.34,1,1,1,152417.97,0
401,137601,15618016,Johnstone,619.0,France,Female,54.0,4,154962.65,1,1,0,172665.09,1
402,10009,15583481,Genovese,715.0,France,Female,39.0,5,0.0,1,1,0,180693.59,1
403,18017,15744695,Iloerika,786.0,France,Male,38.0,8,0.0,2,1,0,64511.44,0
404,95624,15595557,Li,710.0,France,Male,53.0,8,0.0,2,1,1,107615.43,0
405,5972,15769346,Oguejiofor,700.0,Germany,Male,34.0,4,143330.58,2,1,1,134483.94,0
406,50970,15648638,Chia,629.0,Spain,Male,34.0,3,0.0,2,1,0,190347.72,0
407,13735,15714227,Kelly,672.0,France,Female,53.0,7,0.0,2,1,1,136910.18,0
408,118491,15691871,Fan,673.0,Germany,Female,41.0,4,153279.39,1,1,0,141154.85,0
409,28988,15784491,Ch'iu,516.0,Germany,Female,32.0,7,120540.32,1,1,1,127949.99,1
410,125559,15797227,Otutodilinna,563.0,France,Male,41.0,6,0.0,1,1,0,52615.62,0
411,156666,15733602,Chinedum,591.0,Spain,Male,26.0,8,122550.51,1,1,0,129890.92,0
412,76947,15585892,Onyemere,512.0,France,Male,28.0,2,0.0,1,1,1,136197.65,0
413,43694,15772933,Mancini,738.0,France,Female,28.0,6,0.0,2,0,1,99828.45,0
414,130488,15736254,McIntosh,633.0,France,Female,62.0,3,123903.53,1,0,1,163327.33,1
415,100957,15796071,Loane,657.0,Spain,Male,29.0,7,83889.03,2,1,0,153059.62,0
416,58307,15642530,Martin,581.0,France,Male,43.0,6,0.0,2,0,1,166513.49,1
417,66917,15696989,Chukwueloka,469.0,Germany,Female,52.0,1,139493.25,3,0,0,150093.32,1
418,3432,15573456,Onyemere,655.0,France,Male,42.0,9,0.0,2,1,0,171378.77,0
419,136650,15750410,Jordan,680.0,France,Female,25.0,4,123816.5,1,1,1,90162.35,1
420,53777,15744913,Madukwe,636.0,Spain,Female,35.0,6,0.0,1,1,1,44692.63,0
421,44498,15641640,Tretiakov,850.0,France,Female,44.0,9,0.0,2,1,1,62989.82,0
422,150952,15761043,Udinese,673.0,France,Female,40.0,8,125910.77,1,1,1,72276.23,0
423,132835,15785519,Tsao,682.0,France,Male,36.0,4,0.0,2,1,1,121232.51,0
424,131770,15682454,H?,553.0,France,Male,42.0,2,102932.9,1,0,0,109742.79,0
425,113002,15642530,Coates,453.0,France,Male,29.0,10,0.0,1,1,0,140938.95,0
426,66056,15643849,Mazzanti,682.0,France,Male,28.0,7,140931.84,1,0,0,127616.13,0
427,129304,15676571,Kuo,627.0,Germany,Male,44.0,2,131762.94,1,1,1,109545.56,0
428,32108,15592765,Fomin,598.0,France,Male,43.0,7,0.0,2,0,0,71167.17,0
429,139744,15715003,Tsou,705.0,France,Female,56.0,1,0.0,1,1,1,171752.02,1
430,4081,15806771,Tsou,671.0,France,Female,23.0,1,0.0,2,0,1,182728.8,0
431,123404,15696098,Mironova,659.0,France,Male,41.0,6,0.0,2,1,1,167984.72,0
432,164417,15806570,Onyemere,471.0,France,Male,34.0,3,0.0,2,1,0,128875.85,0
433,143754,15615444,Pinto,684.0,France,Female,30.0,3,0.0,2,1,0,72930.8,0
434,28410,15585928,Talbot,692.0,Spain,Female,41.0,2,0.0,2,1,0,199505.53,1
435,9726,15638774,Mazzanti,700.0,Spain,Male,35.0,4,0.0,2,0,0,131300.28,0
436,88709,15778049,Palerma,836.0,France,Female,37.0,7,104486.78,1,1,0,82565.01,0
437,113136,15721835,Genovesi,691.0,Germany,Male,44.0,0,151510.21,1,1,0,94544.88,1
438,78324,15761717,Ch'ien,720.0,France,Male,41.0,7,0.0,1,1,0,45507.24,1
439,151591,15571244,Ejimofor,633.0,France,Male,59.0,8,0.0,1,0,0,187900.12,1
440,67352,15803716,West,750.0,Spain,Female,28.0,3,0.0,2,1,1,181543.67,0
441,8201,15602572,Hsing,721.0,Spain,Male,36.0,7,0.0,2,1,1,142956.48,0
442,156243,15585815,Tien,588.0,France,Male,36.0,7,0.0,2,1,0,131768.94,0
443,150249,15619280,Uspensky,704.0,France,Female,25.0,5,0.0,2,0,0,152698.24,0
444,139575,15615126,Smith,622.0,France,Male,43.0,0,0.0,1,0,0,162760.95,0
445,4195,15626243,Chijioke,639.0,France,Female,54.0,7,0.0,1,1,1,38020.05,0
446,122502,15665802,Li Fonti,642.0,France,Female,36.0,2,76769.68,1,1,1,97938.59,0
447,74552,15769902,Manners,713.0,France,Male,37.0,6,0.0,2,1,0,187905.12,0
448,132040,15643966,Yao,619.0,France,Male,43.0,2,0.0,2,1,1,75578.67,0
449,162866,15657565,Nwokezuike,629.0,Spain,Male,32.0,8,0.0,1,1,0,64872.33,1
450,44972,15649536,Wong,734.0,Germany,Male,41.0,4,148507.24,1,0,1,86350.97,1
451,33166,15682454,H?,731.0,France,Male,30.0,6,0.0,2,1,0,107875.2,0
452,30385,15784099,Li Fonti,705.0,Germany,Female,37.0,1,125537.38,2,0,0,173516.71,0
453,144113,15760093,Macleod,758.0,Germany,Female,29.0,3,106520.49,2,1,1,178268.07,0
454,11516,15807709,T'ang,467.0,Spain,Male,42.0,6,0.0,2,1,0,28461.32,0
455,77704,15593394,Li Fonti,598.0,Spain,Male,38.0,6,95922.42,1,1,0,148799.71,1
456,32667,15595917,Bird,680.0,Spain,Male,42.0,0,0.0,1,1,0,136377.21,1
457,68714,15625151,Ozioma,821.0,France,Female,40.0,8,174701.05,2,1,0,54776.64,0
458,24204,15813681,Baresi,682.0,Spain,Male,31.0,7,0.0,2,0,0,167072.91,0
459,31166,15718773,Nwankwo,588.0,France,Male,58.0,7,0.0,1,1,0,57531.55,1
460,44842,15583735,Onyemauchechi,597.0,France,Male,28.0,3,0.0,2,1,1,103557.98,0
461,88354,15683908,Hsiao,821.0,Spain,Female,36.0,10,0.0,2,1,1,86410.29,0
462,150147,15604792,Manna,751.0,France,Male,34.0,3,137390.11,2,1,0,47911.03,0
463,162115,15611580,Verco,751.0,France,Male,33.0,8,79281.61,1,1,0,117547.76,0
464,28095,15800268,Macintyre,685.0,Germany,Male,40.0,9,152760.24,2,0,1,180551.76,0
465,146518,15660155,T'ang,651.0,Germany,Male,38.0,6,91622.91,2,1,1,104886.1,0
466,102228,15773039,Milne,573.0,France,Male,34.0,9,122550.05,2,1,0,174434.06,0
467,90153,15585249,Liu,582.0,France,Female,35.0,9,0.0,2,1,0,112781.5,0
468,64500,15806941,Scott,633.0,France,Female,37.0,4,0.0,2,1,0,690.84,0
469,130788,15763859,Ho,586.0,France,Male,43.0,7,0.0,2,1,1,89609.26,0
470,7648,15704160,Wan,648.0,Spain,Female,41.0,5,0.0,2,1,1,149946.43,0
471,147207,15593776,Macdonald,598.0,France,Female,31.0,7,0.0,2,1,0,141946.92,0
472,100040,15747808,Aksenov,617.0,France,Female,32.0,3,137761.68,1,1,1,71433.11,0
473,124448,15758531,Y?,732.0,France,Male,42.0,8,0.0,1,0,0,154189.08,1
474,133535,15644501,Fallaci,611.0,France,Female,42.0,1,148159.71,1,0,0,59816.41,1
475,14817,15809991,Ferrari,756.0,Spain,Male,19.0,4,130274.22,1,1,0,133535.99,1
476,128711,15786610,Ts'ui,716.0,France,Male,64.0,4,0.0,1,1,0,82990.34,1
477,96481,15589401,Allen,550.0,France,Female,30.0,4,0.0,3,1,0,89216.29,1
478,74004,15737194,Tu,709.0,France,Male,33.0,10,0.0,2,1,0,122949.71,0
479,98908,15629117,Fanucci,803.0,France,Male,31.0,9,0.0,2,1,0,198269.08,0
480,125367,15743716,Tsou,727.0,France,Female,34.0,7,0.0,2,1,0,170634.75,0
481,1658,15714391,Lai,563.0,France,Female,35.0,2,0.0,1,1,1,66006.75,0
482,84995,15771591,De Salis,543.0,France,Male,37.0,7,108258.8,2,1,0,115488.24,0
483,157776,15783897,Hinton,737.0,France,Male,27.0,9,0.0,2,0,1,150319.74,0
484,32460,15703544,Hung,559.0,Spain,Male,34.0,0,0.0,1,0,0,182988.94,0
485,147205,15732791,Martin,762.0,Spain,Female,41.0,7,0.0,2,0,1,88815.74,0
486,30296,15582841,Cattaneo,565.0,France,Female,35.0,7,110837.84,1,1,1,67539.32,0
487,72771,15723028,Ibezimako,671.0,France,Female,30.0,1,0.0,1,0,1,131283.6,0
488,10635,15581736,Li Fonti,694.0,France,Male,38.0,4,0.0,2,1,1,66526.01,0
489,90223,15661830,Iadanza,661.0,Spain,Male,38.0,1,136855.24,1,0,0,84419.13,0
490,30119,15773971,Hsiung,569.0,France,Female,38.0,6,90721.52,1,0,1,7919.06,0
491,149057,15644852,Trevisano,671.0,France,Male,50.0,1,0.0,1,1,1,169303.65,0
492,99088,15624677,Udinese,686.0,France,Male,36.0,10,147511.32,2,1,0,79886.06,0
493,53998,15604551,Manfrin,745.0,France,Female,21.0,3,176511.08,1,1,1,153920.22,0
494,64642,15652289,Manna,576.0,Spain,Male,58.0,7,0.0,2,1,1,170968.99,0
495,113690,15744517,Sun,662.0,France,Male,35.0,5,0.0,2,0,0,186948.35,0
496,32854,15618231,Onyemachukwu,703.0,France,Male,37.0,1,84430.06,2,1,1,107857.06,0
497,10145,15687913,Mai,686.0,France,Female,34.0,9,0.0,2,1,0,142331.85,0
498,145234,15757827,Ts'ui,717.0,France,Male,41.0,7,0.0,2,1,0,55725.04,0
499,124845,15679969,Chukwueloka,653.0,Germany,Female,30.0,6,123326.3,1,1,0,90877.22,0
500,147127,15776939,Loggia,639.0,Germany,Male,36.0,8,80728.15,2,1,0,115022.94,0
501,142973,15683657,Chiu,521.0,France,Male,41.0,3,133964.3,1,1,0,16500.66,1
502,105606,15694444,Ch'ien,684.0,Germany,Female,50.0,6,98740.89,2,0,1,116097.26,0
503,16879,15594577,L?,738.0,France,Male,36.0,6,0.0,2,1,0,103901.27,0
504,49878,15695499,Chinwemma,667.0,France,Female,45.0,10,103821.47,2,1,0,77878.62,0
505,13504,15736578,Lo Duca,697.0,France,Male,40.0,5,0.0,2,0,1,143952.24,0
506,133021,15789941,Mazzi,713.0,France,Male,39.0,2,160132.75,1,1,1,136071.05,0
507,5337,15658158,Smith,667.0,Germany,Male,43.0,9,0.0,1,0,0,110881.56,0
508,79073,15600510,Leckie,680.0,Germany,Male,46.0,10,76915.4,1,1,1,146371.72,0
509,65101,15774401,Y?,573.0,France,Female,40.0,9,96858.35,1,0,1,122960.98,0
510,136659,15756662,Chidumaga,529.0,France,Female,54.0,6,0.0,4,1,1,161673.5,1
511,75986,15775335,Manna,615.0,France,Male,41.0,0,0.0,2,0,1,185830.76,0
512,42637,15573086,Yermolayev,663.0,France,Female,38.0,1,0.0,2,0,1,85523.24,0
513,65331,15592854,Kao,706.0,Spain,Male,34.0,5,0.0,2,0,1,136610.5,0
514,45128,15704443,Uwaezuoke,703.0,Germany,Male,33.0,9,108465.93,2,0,1,71862.61,0
515,77622,15597946,Brownless,597.0,France,Male,40.0,0,0.0,2,0,1,61811.1,0
516,116588,15617657,Hs?,559.0,France,Male,57.0,7,0.0,1,1,1,167522.19,1
517,42728,15751180,Nwabugwu,695.0,France,Female,35.0,6,0.0,2,1,0,26260.87,0
518,23496,15612092,Folliero,699.0,Spain,Male,41.0,2,70417.79,2,1,1,48233.75,0
519,20334,15796790,Nnachetam,609.0,France,Male,25.0,4,0.0,1,1,0,173568.3,0
520,55784,15770091,Shih,646.0,France,Male,43.0,2,169831.46,1,1,1,132973.18,0
521,32212,15584930,Hsueh,611.0,France,Male,24.0,8,0.0,2,1,0,71154.75,0
522,15275,15782475,Morrison,598.0,Spain,Male,56.0,4,98365.33,1,1,1,84460.18,1
523,140525,15641655,Iloerika,738.0,France,Male,29.0,7,0.0,2,1,0,100423.88,0
524,2908,15717138,Watson,850.0,Spain,Male,31.0,6,82613.56,2,1,0,149170.25,0
525,118507,15763381,Tuan,705.0,France,Male,52.0,1,117444.19,1,1,1,26136.74,1
526,88887,15566495,H?,704.0,France,Female,28.0,4,0.0,2,1,1,71709.12,0
527,85548,15619083,Ndubuisi,732.0,Spain,Male,35.0,5,0.0,2,1,0,44965.43,0
528,102070,15735078,Sarratt,558.0,France,Female,49.0,4,148826.32,1,1,0,4798.12,0
529,145220,15778958,P'eng,578.0,France,Male,31.0,4,0.0,2,0,0,53584.24,0
530,40745,15687959,Hirst,803.0,France,Male,39.0,4,0.0,2,1,0,161581.29,0
531,137303,15782650,Nwachinemelu,757.0,France,Female,32.0,4,0.0,2,1,1,53795.57,0
532,146572,15579212,Chuang,638.0,France,Female,58.0,8,0.0,1,0,1,33676.48,1
533,103751,15668679,Ozerova,628.0,France,Female,31.0,9,0.0,1,1,0,34475.14,0
534,13455,15783501,Mazzanti,801.0,France,Female,29.0,5,0.0,2,1,1,184399.76,0
535,21693,15627850,Liao,590.0,France,Male,40.0,8,0.0,2,1,1,146875.25,0
536,49816,15631709,Tuan,432.0,Spain,Male,32.0,2,134896.03,1,0,0,150757.35,0
537,73363,15790717,Nash,649.0,France,Male,32.0,9,92899.27,1,1,0,97465.89,0
538,59975,15615254,Roberts,555.0,France,Female,47.0,5,43028.77,1,1,1,170514.21,1
539,24168,15592717,Hsia,758.0,France,Male,37.0,7,0.0,2,1,1,172519.21,0
540,19053,15630579,Austin,637.0,Germany,Male,40.0,7,122265.24,1,1,1,138552.74,0
541,34070,15691952,Fanucci,614.0,France,Male,63.0,9,125268.03,2,1,1,166678.28,0
542,45517,15787459,Parkes,725.0,France,Female,38.0,3,88466.82,1,1,0,116331.42,0
543,35808,15699195,Lai,516.0,Germany,Male,45.0,3,106570.34,1,1,1,131778.58,0
544,679,15708917,Martin,437.0,France,Female,41.0,10,0.0,2,1,0,136886.86,0
545,11858,15767891,Findlay,619.0,Germany,Female,40.0,6,99152.73,2,1,1,48475.12,0
546,77663,15724223,Shubina,619.0,Spain,Male,43.0,8,0.0,2,1,1,62402.23,0
547,105885,15654772,Chukwudi,676.0,Germany,Male,38.0,5,111363.1,2,1,0,142513.5,0
548,137377,15698522,Onuchukwu,588.0,Spain,Male,23.0,0,0.0,1,1,1,55893.33,0
549,66758,15683625,Estrada,659.0,France,Male,34.0,5,135070.78,1,1,1,126726.33,0
550,126299,15594862,Hsia,624.0,France,Male,34.0,9,0.0,2,1,1,74850.84,0
551,8573,15677123,Clements,648.0,France,Male,35.0,5,0.0,1,1,0,63795.8,0
552,15796,15651802,Hsing,615.0,France,Female,44.0,1,0.0,1,1,0,53317.28,1
553,111639,15813347,Kao,664.0,Germany,Male,40.0,7,129845.24,1,1,0,151937.86,0
554,20720,15607312,Mitchell,648.0,Germany,Male,62.0,9,148853.29,1,1,1,24411.02,1
555,90649,15691387,Teng,775.0,Spain,Male,38.0,6,97574.04,2,1,1,187800.86,0
556,114671,15798850,Sun,614.0,France,Female,32.0,4,0.0,2,0,0,56459.45,0
557,29189,15795519,Pirozzi,682.0,Germany,Male,54.0,4,133598.4,1,0,0,17095.49,1
558,10113,15687903,Ch'en,793.0,France,Male,32.0,3,153313.38,1,1,0,146411.25,0
559,93172,15794870,Aitken,637.0,Germany,Female,35.0,9,135870.01,1,0,1,101382.86,0
560,14830,15600173,Milne,644.0,Spain,Female,45.0,1,0.0,1,1,1,63736.17,0
561,83430,15640161,Calabrese,618.0,Germany,Male,44.0,5,157955.83,4,0,0,139297.71,1
562,82852,15762091,Uwakwe,692.0,Germany,Female,27.0,5,111524.06,2,1,0,102665.63,0
563,5504,15576352,Hs?,705.0,Spain,Male,39.0,9,0.0,2,1,0,8751.59,0
564,94266,15581526,T'ang,545.0,Spain,Male,33.0,6,0.0,2,1,1,183566.74,0
565,4799,15612633,Lu,588.0,Spain,Male,40.0,1,0.0,2,1,0,155786.39,0
566,94988,15576094,Nwachinemelu,590.0,France,Male,36.0,2,0.0,2,0,0,163570.29,0
567,147773,15651150,Ch'ien,771.0,France,Female,36.0,5,98675.04,1,1,1,77500.68,0
568,36399,15655335,Gadsdon,684.0,Germany,Female,37.0,6,96656.13,1,1,1,140721.16,0
569,158150,15735263,Hsueh,736.0,France,Male,27.0,5,0.0,1,0,1,192131.77,1
570,76344,15769216,Nnaemeka,635.0,France,Female,40.0,7,0.0,1,1,0,58879.31,1
571,164081,15671490,Nwebube,561.0,Germany,Female,35.0,8,145984.97,2,1,1,154598.56,0
572,115553,15801817,Nwankwo,721.0,France,Female,36.0,3,0.0,2,1,0,141364.27,0
573,151117,15764068,Onyinyechukwuka,675.0,Germany,Male,33.0,4,105163.32,1,0,1,113557.35,0
574,34898,15602851,Toscani,707.0,France,Female,37.0,1,0.0,2,1,0,186885.01,0
575,45140,15571928,Chinweike,629.0,Spain,Male,30.0,10,72945.84,2,1,1,143783.38,0
576,74411,15678067,Boulger,667.0,France,Male,27.0,3,125552.96,1,0,0,7900.46,0
577,22843,15640953,P'an,720.0,Spain,Male,26.0,4,140197.47,1,1,1,139973.66,0
578,106313,15747542,Hs?,735.0,Spain,Male,39.0,9,0.0,2,1,0,136675.22,0
